location_name,sex_name,cause_name,measure_name,age_id,age_name,rate_1990,rate_2023,absolute_change,relative_change_pct
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),6,5-9 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),6,5-9 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,6,5-9 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,6,5-9 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,7,10-14 years,1.65973238051045,0.856085239749711,-0.8036471407607391,-48.42028451078225
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),7,10-14 years,129.566806994841,66.9433097988407,-62.62349719600029,-48.3329786760075
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),7,10-14 years,0.32782534629,0.42053024137,0.09270489508000002,28.278745414026552
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),7,10-14 years,129.238981648554,66.5227795574678,-62.71620209108619,-48.52731063885468
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,7,10-14 years,6.50578535208,8.37900764512,1.8732222930399995,28.79317702114321
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,7,10-14 years,0.64751521346,0.87678219872,0.22926698526,35.40719669502606
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,7,10-14 years,1.65973238051045,0.856085239749711,-0.8036471407607391,-48.42028451078225
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),7,10-14 years,129.566806994841,66.9433097988407,-62.62349719600029,-48.3329786760075
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),7,10-14 years,0.32782534629,0.42053024137,0.09270489508000002,28.278745414026552
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),7,10-14 years,129.238981648554,66.5227795574678,-62.71620209108619,-48.52731063885468
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,7,10-14 years,6.50578535208,8.37900764512,1.8732222930399995,28.79317702114321
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,7,10-14 years,0.64751521346,0.87678219872,0.22926698526,35.40719669502606
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),7,10-14 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),7,10-14 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,7,10-14 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,7,10-14 years,0,0,0,NA
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,8,15-19 years,1.61688189580482,1.77961457148364,0.1627326756788201,10.064598787397404
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),8,15-19 years,164.098941956705,191.626768989204,27.527827032499005,16.775139866387324
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),8,15-19 years,46.68031614445,62.39954856562,15.719232421169998,33.67422014137092
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),8,15-19 years,117.41862581225,129.227220423578,11.80859461132799,10.056832576298147
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,8,15-19 years,909.08998646305,1213.95012104893,304.86013458588,33.53464883844819
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,8,15-19 years,103.73080717493,159.20147867181,55.47067149688,53.47559997613354
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,8,15-19 years,0.0925160913857448,0.046494821146202,-0.046021270239542805,-49.744071058576864
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),8,15-19 years,7.21693768465698,3.96367917524156,-3.25325850941542,-45.07810170415857
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),8,15-19 years,0.49631305502,0.58665295137,0.09033989634999995,18.20220029198296
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),8,15-19 years,6.7206246296323,3.37702622387034,-3.34359840576196,-49.75130423174513
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,8,15-19 years,9.32123473269,11.14123610342,1.820001370730001,19.52532494806909
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,8,15-19 years,0.5364781214,0.56286602443,0.02638790303000005,4.918728644727932
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,8,15-19 years,1.52436580441908,1.73311975033744,0.20875394591836005,13.694478406245402
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),8,15-19 years,156.882004272048,187.663089813963,30.78108554191502,19.620533078183875
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),8,15-19 years,46.18400308943,61.81289561425,15.628892524820003,33.84048908570454
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),8,15-19 years,110.698001182617,125.850194199708,15.152193017090994,13.687865051957559
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,8,15-19 years,899.76875173036,1202.8088849455,303.04013321514003,33.67977968031881
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,8,15-19 years,103.19432905353,158.63861264738,55.44428359385,53.72803341265913
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,9,20-24 years,1.52455567322359,1.55843530394333,0.033879630719739984,2.222262611643644
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),9,20-24 years,179.670985874655,214.994862659275,35.32387678461998,19.660312216054287
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),9,20-24 years,76.44317603771,109.45732765752,33.014151619809994,43.18783353994065
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),9,20-24 years,103.22780983694,105.537535001748,2.3097251648080004,2.2375028284107534
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,9,20-24 years,1415.63262433803,2018.26037487019,602.62775053216,42.56950144914591
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,9,20-24 years,110.60112085885,169.71694398978,59.115823130929996,53.44956965343422
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,9,20-24 years,0.194766740697083,0.106768905589684,-0.087997835107399,-45.18114067753506
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),9,20-24 years,13.8205946197441,7.96877960312635,-5.851815016617749,-42.34126806858113
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),9,20-24 years,0.63212528344,0.73652797078,0.10440268734000002,16.516138505304646
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),9,20-24 years,13.1884693363082,7.23225163234179,-5.95621770396641,-45.16231225991319
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,9,20-24 years,11.57240765611,13.38283813418,1.8104304780699998,15.644371783896926
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,9,20-24 years,0.49145049687,0.53377005068,0.04231955381000008,8.611152919679421
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,9,20-24 years,1.32978893252651,1.45166639835365,0.12187746582713999,9.165173723891717
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),9,20-24 years,165.850391254911,207.026083056149,41.175691801238,24.827009143410006
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),9,20-24 years,75.81105075427,108.72079968674,32.909748932469995,43.41022661609315
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),9,20-24 years,90.0393405006319,98.3052833694068,8.2659428687749,9.180368073349987
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,9,20-24 years,1404.06021668192,2004.877536736,600.8173200540798,42.79142111681886
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,9,20-24 years,110.10967036198,169.1831739391,59.07350357711999,53.649696146504496
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,10,25-29 years,1.76945110931343,1.94875564026434,0.17930453095091003,10.1333419164366
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),10,25-29 years,220.803349948528,281.028139750366,60.224789801838,27.275306201593928
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),10,25-29 years,109.74318733401,158.80925883173,49.06607149772,44.709901989983635
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),10,25-29 years,111.060162614513,122.218880918633,11.15871830412,10.047453597606925
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,10,25-29 years,1937.97152737064,2794.41875628129,856.44722891065,44.19297274571636
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,10,25-29 years,104.53440568363,148.02650604692,43.49210036328999,41.605536549294044
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,10,25-29 years,0.163154701505861,0.0821165210555036,-0.0810381804503574,-49.669534314612605
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),10,25-29 years,11.0210468727677,6.02084774578506,-5.00019912698264,-45.36954778168861
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),10,25-29 years,0.78220050614,0.86900580337,0.08680529722999997,11.097576203110183
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),10,25-29 years,10.2388463666327,5.15184194241306,-5.08700442421964,-49.68337488486634
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,10,25-29 years,13.51907548708,15.03664746671,1.5175719796300005,11.225412426170145
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,10,25-29 years,0.47133825193,0.49152214647,0.02018389453999997,4.282252598288494
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,10,25-29 years,1.60629640780757,1.86663911920883,0.26034271140126,16.20763827496825
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),10,25-29 years,209.78230307576,275.007292004581,65.224988928821,31.09174986284038
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),10,25-29 years,108.96098682787,157.94025302836,48.97926620048999,44.951195493359904
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),10,25-29 years,100.821316247881,117.06703897622,16.245722728339004,16.113380912819064
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,10,25-29 years,1924.45245188356,2779.38210881458,854.9296569310202,44.42456637960874
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,10,25-29 years,104.0630674317,147.53498390045,43.47191646874998,41.774586836277926
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,11,30-34 years,2.92789619855393,3.51666601817065,0.5887698196167204,20.108971756154137
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),11,30-34 years,321.760700389418,422.509265469225,100.74856507980701,31.31164401304256
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),11,30-34 years,152.48481350319,219.45534657999,66.9705330768,43.91947731594856
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),11,30-34 years,169.275886886228,203.053918889235,33.77803200300701,19.954426247200562
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,11,30-34 years,2469.06323767094,3540.90838959014,1071.8451519192,43.41100444759236
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,11,30-34 years,120.44053948785,163.18832968111,42.74779019325999,35.49285844702843
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,11,30-34 years,0.208876320772881,0.104702741171061,-0.10417357960182001,-49.873331364875874
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),11,30-34 years,13.0355560629431,7.0553536008082,-5.9802024621348995,-45.876082564173494
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),11,30-34 years,0.95718053726,1.00903253852,0.05185200126000011,5.417160007079791
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),11,30-34 years,12.0783755256795,6.04632106228471,-6.03205446339479,-49.940941565943255
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,11,30-34 years,15.15271819853,15.96670955361,0.8139913550800006,5.371916407440147
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,11,30-34 years,0.43887746045,0.45286544551,0.013987985060000041,3.187218829979921
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,11,30-34 years,2.71901987778105,3.41196327699959,0.6929433992185401,25.485043521787
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),11,30-34 years,308.725144326475,415.453911868417,106.72876754194198,34.57080497112892
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),11,30-34 years,151.52763296592,218.44631404146,66.91868107554001,44.16269149442245
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),11,30-34 years,157.197511360549,197.00759782695,39.810086466401,25.324883404224117
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,11,30-34 years,2453.9105194724,3524.94168003653,1071.03116056413,43.645893037469264
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,11,30-34 years,120.0016620274,162.73546423559,42.73380220819,35.61100861955777
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,12,35-39 years,3.44974056901388,4.3002087545854,0.8504681855715202,24.6531056048261
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),12,35-39 years,397.666951917565,532.853397578145,135.18644566057998,33.99489070155462
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),12,35-39 years,215.21785291169,305.65567551692,90.43782260523,42.02152441430553
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),12,35-39 years,182.449099005868,227.19772206122,44.748623055352,24.526634167655036
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,12,35-39 years,3101.57666269811,4390.43594977514,1288.8592870770303,41.554971140253286
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,12,35-39 years,147.94485691304,197.51130532571,49.566448412669985,33.503326473731
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,12,35-39 years,0.300559957526311,0.159639960062907,-0.14091999746340397,-46.88581893051001
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),12,35-39 years,17.0719235041806,9.70159371483751,-7.370329789343089,-43.17222829365554
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),12,35-39 years,1.1788143714,1.26814023215,0.08932586075000004,7.577601946260093
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),12,35-39 years,15.8931091327778,8.43345348269161,-7.459655650086191,-46.93641494414372
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,12,35-39 years,16.37818913195,17.6965838687,1.318394736750001,8.049697839782066
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,12,35-39 years,0.39373745238,0.41815321963,0.024415767249999998,6.20102738574031
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,12,35-39 years,3.14918061148757,4.14056879452249,0.9913881830349198,31.480829629730913
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),12,35-39 years,380.595028413385,523.151803863307,142.556775449922,37.45628944345623
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),12,35-39 years,214.03903854029,304.38753528477,90.34849674448003,42.21122341075792
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),12,35-39 years,166.55598987309,218.764268578528,52.208278705438005,31.34578272760946
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,12,35-39 years,3085.19847356615,4372.73936590643,1287.5408923402802,41.732838369131706
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,12,35-39 years,147.55111946066,197.09315210608,49.542032645419994,33.576182157417556
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,13,40-44 years,8.0030110329342,9.5370467587561,1.5340357258218997,19.168232050524423
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),13,40-44 years,678.108077607605,870.91104691288,192.80296930527504,28.432483798967922
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),13,40-44 years,294.54908697295,414.12265162743,119.57356465447998,40.59546267256331
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),13,40-44 years,383.558990634653,456.78839528545,73.229404650797,19.092083991990005
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,13,40-44 years,3828.34105737384,5372.14393241809,1543.80287504425,40.32563588008185
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,13,40-44 years,179.96499118871,241.52304191821,61.558050729499996,34.205569829384565
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,13,40-44 years,0.568339772554715,0.27184154131673,-0.296498231237985,-52.169185680110154
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),13,40-44 years,28.642307596202,14.535120734092,-14.107186862109998,-49.25296893320365
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),13,40-44 years,1.39607938446,1.5126302488,0.11655086434000017,8.348441044065824
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),13,40-44 years,27.2462282117372,13.0224904852917,-14.223737726445501,-52.20442850257769
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,13,40-44 years,17.2520395991,18.80798254377,1.5559429446699973,9.018892727044104
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,13,40-44 years,0.36473703503,0.38742878981,0.022691754780000017,6.221401338675037
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,13,40-44 years,7.4346712603795,9.26520521743938,1.8305339570598802,24.621585715767623
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),13,40-44 years,649.465770011403,856.375926178789,206.91015616738594,31.858515986724466
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),13,40-44 years,293.15300758848,412.61002137863,119.45701379014997,40.749032313473776
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),13,40-44 years,356.312762422916,443.765904800158,87.45314237724199,24.543926460159128
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,13,40-44 years,3811.08901777474,5353.33594987432,1542.2469320995801,40.46735526004805
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,13,40-44 years,179.60025415369,241.1356131284,61.53535897470999,34.262400832713816
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,14,45-49 years,13.3807748582607,14.8867846604701,1.5060098022094,11.255026843827775
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),14,45-49 years,967.048580363039,1192.92336286191,225.8747824988709,23.3571288025753
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),14,45-49 years,391.22550312877,551.77290456835,160.54740143957997,41.0370490051454
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),14,45-49 years,575.823077234262,641.150458293554,65.32738105929207,11.3450439279138
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,14,45-49 years,4641.19192583144,6532.56001453936,1891.36808870792,40.751774952058106
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,14,45-49 years,216.20374449296,295.18968654356,78.98594205060002,36.53310549076634
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,14,45-49 years,0.109886462747608,0.0451105109966025,-0.06477595175100549,-58.94807252080333
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),14,45-49 years,6.34536986532849,3.71138135374825,-2.6339885115802395,-41.5104015602388
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),14,45-49 years,1.61718147693,1.76861166581,0.15143018888000004,9.36383399391081
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),14,45-49 years,4.7281883883951,1.94276968793748,-2.7854187004576203,-58.910907765311805
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,14,45-49 years,17.8509016953,19.90475040411,2.0538487088100013,11.505574025713017
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,14,45-49 years,0.35203306978,0.36036767307,0.00833460329000002,2.36756259723232
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,14,45-49 years,13.2708883955131,14.8416741494735,1.5707857539603989,11.836327057738515
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),14,45-49 years,960.703210497711,1189.21198150816,228.5087710104491,23.785573787357883
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),14,45-49 years,389.60832165184,550.00429290254,160.39597125069997,41.16851780030311
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),14,45-49 years,571.094888845867,639.207688605617,68.11279975975003,11.92670449168265
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,14,45-49 years,4623.34102413614,6512.65526413525,1889.3142399991102,40.86469568513225
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,14,45-49 years,215.85171142318,294.82931887049,78.97760744730999,36.588826155968434
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,15,50-54 years,28.4439952506247,30.4300950881063,1.9860998374816,6.982492508460036
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),15,50-54 years,1599.12167357943,1879.94329303123,280.82161945179996,17.5609913924321
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),15,50-54 years,511.37537057999,715.77796313548,204.40259255549006,39.97114532983108
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),15,50-54 years,1087.74630299943,1164.16532989575,76.41902689631979,7.0254457942625415
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,15,50-54 years,5656.7375644394,7917.90620293944,2261.1686385000403,39.97301647357101
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,15,50-54 years,286.95475642848,393.38503702258,106.4302805941,37.08956837613056
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,15,50-54 years,0.125215767879939,0.048942875777245,-0.07627289210269399,-60.91316883974785
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),15,50-54 years,6.57383436255071,3.8584007944169,-2.71543356813381,-41.30669284280836
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),15,50-54 years,1.78655685375,1.98635711188,0.19980025813000002,11.183537636130492
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),15,50-54 years,4.78727750880064,1.87204368253856,-2.9152338262620803,-60.89544257467614
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,15,50-54 years,18.14073990156,20.40546487418,2.2647249726200016,12.484192954143225
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,15,50-54 years,0.32518999341,0.33619797111,0.011007977700000005,3.3850911538108486
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,15,50-54 years,28.3187794827448,30.3811522123291,2.062372729584297,7.282703447162842
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),15,50-54 years,1592.54783921688,1876.08489223681,283.53705301993,17.80398968481578
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLDs (Years Lived with Disability),15,50-54 years,509.58881372624,713.7916060236,204.20279229736002,40.07207120662215
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,YLLs (Years of Life Lost),15,50-54 years,1082.95902549063,1162.29328621321,79.33426072257998,7.325693664784594
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Prevalence,15,50-54 years,5638.59682453782,7897.50073806525,2258.9039135274297,40.06145471684057
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Incidence,15,50-54 years,286.62956643507,393.04883905147,106.41927261640001,37.12780713447685
Western Sub-Saharan Africa,Both,Diabetes mellitus,Deaths,16,55-59 years,44.0027744253111,45.1395607499669,1.1367863246557945,2.583442384037249
Western Sub-Saharan Africa,Both,Diabetes mellitus,DALYs (Disability-Adjusted Life Years),16,55-59 years,2143.90637191245,2451.83244674414,307.9260748316897,14.36285086260587
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLDs (Years Lived with Disability),16,55-59 years,668.44890869036,936.31664231486,267.86773362450003,40.073030285786906
Western Sub-Saharan Africa,Both,Diabetes mellitus,YLLs (Years of Life Lost),16,55-59 years,1475.45746322208,1515.51580442928,40.0583412072001,2.714977707301802
Western Sub-Saharan Africa,Both,Diabetes mellitus,Prevalence,16,55-59 years,7014.60029578086,9837.13246099247,2822.532165211611,40.23796148312695
Western Sub-Saharan Africa,Both,Diabetes mellitus,Incidence,16,55-59 years,388.68676294641,532.8188139162,144.13205096979004,37.08180074803891
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Deaths,16,55-59 years,0.215805576352678,0.0806498370336039,-0.1351557393190741,-62.62847401968763
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,DALYs (Disability-Adjusted Life Years),16,55-59 years,9.12822783437845,4.81257268083586,-4.31565515354259,-47.2781270564819
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLDs (Years Lived with Disability),16,55-59 years,1.89344507316,2.10517463466,0.21172956149999989,11.182239427027119
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,YLLs (Years of Life Lost),16,55-59 years,7.23478276121955,2.70739804618022,-4.52738471503933,-62.578032602545754
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Prevalence,16,55-59 years,18.06243288599,20.36913629365,2.3067034076600024,12.770723756981717
Western Sub-Saharan Africa,Both,Diabetes mellitus type 1,Incidence,16,55-59 years,0.28434802854,0.3151519092,0.030803880660000005,10.83316132633807
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,Deaths,16,55-59 years,43.7869688489585,45.0589109129333,1.271942063974798,2.9048415485491086
Western Sub-Saharan Africa,Both,Diabetes mellitus type 2,DALYs (Disability-Adjusted Life Years),16,55-59 years,2134.77814407807,2447.01987406331,312.24172998524,14.626425272874677
