location_name,measure_name,cause_name,sex_name,metric_name,value_1990,value_2023,lower_1990,lower_2023,upper_1990,upper_2023,absolute_change,relative_change_pct
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Both,Rate,1207.22029038559,1384.01307104355,922.624061216852,1075.06856566887,1532.73396557392,1754.86503312752,176.79278065796007,14.644616402321397
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Female,Rate,930.901584755994,1034.2032205407,660.523875202836,739.45421600954,1257.34458869254,1412.97412882856,103.30163578470592,11.096944884005456
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus,Male,Rate,1516.16777060973,1804.4075803399,1082.04458605528,1324.6255187832,2100.03470963631,2469.84549978018,288.23980973017,19.011076169641417
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Both,Rate,60.1428160364332,39.2204574178994,40.6322534630877,22.8966473000694,89.1302185798484,61.2676884186235,-20.922358618533806,-34.78779345127355
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Female,Rate,36.4455940597525,23.6799976375385,21.7457312055078,13.0844020895771,56.9416198688237,37.5224781898129,-12.765596422214003,-35.02644627299757
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 1,Male,Rate,83.9498963518521,54.7213484294262,51.3341432668652,30.6408836000923,133.977062205624,90.5489901718592,-29.228547922425903,-34.816657545260995
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Both,Rate,1147.07747434916,1344.79261362565,876.584845829027,1043.31268328582,1461.48680407758,1703.40876155331,197.71513927648994,17.236424190848275
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Female,Rate,894.455990696242,1010.52322290316,632.7837730412,719.267038279902,1204.73140838228,1383.885524605,116.06723220691799,12.976293234569503
Central Sub-Saharan Africa,DALYs (Disability-Adjusted Life Years),Diabetes mellitus type 2,Male,Rate,1432.21787425787,1749.68623191048,1010.80230247927,1290.04193613641,1968.86459717575,2386.34601588973,317.46835765260994,22.166205530503657
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Both,Rate,751.107318254753,819.59223994436,507.964866232041,557.250076586307,1036.86183780491,1126.42226394477,68.48492168960706,9.117861059952958
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Female,Rate,533.031670378658,541.998400496322,340.388502011834,322.528781623234,800.806091353793,869.803213188106,8.966730117664042,1.6822133873010126
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus,Male,Rate,994.760394168805,1154.41093305682,631.982159570798,686.37038387234,1547.77243465152,1716.49768601031,159.65053888801515,16.04914508296391
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Both,Rate,58.9636359537119,37.8277870198356,39.5440268757506,21.4265202180931,88.1292475994658,60.0049276443201,-21.135848933876304,-35.84556581698683
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Female,Rate,35.2749539051327,22.2872177511927,20.6424109059383,12.007345924918,55.4209365501743,36.3252922937488,-12.987736153939998,-36.818577251351734
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 1,Male,Rate,82.76046665975,53.3277270890749,50.2074458168998,29.4203993443396,132.655457515878,89.4993460761599,-29.432739570675096,-35.56376704795638
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Both,Rate,692.143682301041,781.764452924525,463.23686674685,535.781650459284,958.209746148102,1078.17539225839,89.62077062348396,12.94828991655872
Central Sub-Saharan Africa,YLLs (Years of Life Lost),Diabetes mellitus type 2,Female,Rate,497.756716473525,519.711182745129,309.679283546926,310.853287054835,759.083033770949,835.731952957975,21.95446627160402,4.410682075200434
