population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,72.4491970921372,109.945610296336,45.181188516177
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,16.79547597976,21.71841472264,12.03576851658
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,0.6371078301,0.80448721202,0.52832783131
1,All Population,1,Deaths,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,37.1989721900303,55.2261092626218,24.1025053742249
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,1201.21351917318,1586.89077742607,863.472097949848
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,358.27767064155,483.85964619617,249.21543496957
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,842.935857846844,1224.63909639599,548.921568604475
1,All Population,5,Prevalence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,3832.18303247175,4179.38380208524,3483.54482375618
1,All Population,6,Incidence,166,Sub-Saharan Africa,1,Male,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,211.08870066638,229.10191025251,194.51923677598
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,30.030581521989,42.0836241811276,20.4464406478328
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,998.830806143489,1270.36248010379,741.04350777887
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,308.43047125862,414.46714598877,215.31473632359
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,690.400342904061,938.932948309723,474.504001655688
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,3362.66539071799,3655.01971600301,3044.31910592921
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,173.01028158933,187.86806204441,158.59344113436
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,0.620734524961972,0.947965174659075,0.382152997982323
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,43.1134067905393,63.7769749161142,25.7934301949049
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,1.40315559236,2.29354498393,0.84982042425
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,41.7102512346641,62.1199848594543,24.6727211274301
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,16.98654362422,22.05179644407,12.13261651664
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,975,Diabetes mellitus type 1,3,Rate,1992,0.64131647451,0.81137967869,0.53251564832
1,All Population,1,Deaths,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,29.409846997027,41.5340977042644,20.012164675971
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,955.717399352951,1221.85637980798,709.180307344119
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,307.02731566626,412.1459048846,214.39698822215
1,All Population,4,YLLs (Years of Life Lost),166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,648.690091669397,898.872370380947,447.099440554244
1,All Population,5,Prevalence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,3345.67884709376,3635.36719961881,3026.71130368391
1,All Population,6,Incidence,166,Sub-Saharan Africa,2,Female,27,Age-standardized,976,Diabetes mellitus type 2,3,Rate,1992,172.36896511482,187.23920681988,157.92266723123
1,All Population,1,Deaths,166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,33.8693669766708,43.3275228536884,25.7651495892616
1,All Population,2,DALYs (Disability-Adjusted Life Years),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,1132.73362418934,1398.1938105531,922.944208215168
1,All Population,3,YLDs (Years Lived with Disability),166,Sub-Saharan Africa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1992,332.67149639324,448.33238985849,231.87258851646
